Sample_ID,UBA4717,RUG841,Phoenicibacter,Bariatricus,SIG333,Butyribacter,Gemella,RUG14243,Eubacterium_Q,UBA7173,UMGS1264,Pseudodesulfovibrio,Actinomarina,Copromorpha,RUG760,Frisingicoccus,Ligilactobacillus,Choladousia,UBA3633,CAG-603,SIG598,NK4A144,RUG11462,Nodosilinea,Faecalibacterium,Butyrivibrio_A,HGM12619,Firm-04,Avoscillospira,RUG762,Desulfovibrio,Coprobacter,XBB1006,SIG452,Erysipelatoclostridium,SIG351,UMGS1994,HUN007,CAJFUR01,JAGTTR01,UBA5436,Gemmiger,Longibaculum,Limivivens,RGIG7179,Azospirillum,Ventricola,Parasutterella,RGIG426,UMGS1601,UBA11774,Clostridium_A,Ventrenecus,RGIG4708,QXXE01,RGIG5472,SFDP01,MGBC163016,Exiguobacterium_A,Ventrisoma,SIG607,Scatosoma,UMGS1590,UBA3857,OLB17,Falcatimonas,UMGS1312,UBA738,CAG-1000,Acetivibrio,CAG-83,Fibrobacter,CAG-1782,UBA5905,RGIG1588,UBA3774,Pelethousia,UBA3305,Saccharibacillus,Faecalibaculum,UBA1436,Bacillus_D,UMGS1851,Group
ID.11,7.68811E-07,1.01159E-06,1.05206E-06,0.008282075,4.97704E-06,0.000587938,4.2406E-05,3.47988E-06,3.8521465236764985e-5,4.11516E-05,1.10871E-05,1.3353E-06,1.01159E-06,2.77986E-05,4.37008E-06,0.000180185,5.94817E-06,0.000444494,3.07524E-06,1.820462942229051e-4,4.04637E-07,2.20932E-05,4.45101E-07,1.37577E-06,0.226678105,7.88233343290107e-5,1.57809E-06,9.347120241273856e-6,1.14108E-05,4.32962E-06,2.3469E-06,3.26542E-05,5.62446E-06,1.9018E-06,0.001072005,2.99432E-06,0,5.05797E-06,2.63014E-05,9.61418E-05,3.15617E-06,0.001121452,2.01914E-05,0.005158922,0,1.86133E-06,2.35499E-05,2.09602E-05,4.85565E-07,1.37577E-05,0.000104842,1.957634966549044e-4,5.26028E-07,2.67061E-06,4.83542E-05,1.49716E-06,3.82787E-05,2.71107E-06,6.474195838111762e-7,8.17367E-06,4.85565E-07,4.32962E-06,5.22387E-05,0,1.17345E-06,0.00016315,4.73426E-06,1.31102E-05,1.2037957886489057e-4,0,3.3431128759049613e-4,3.27756E-06,5.422139014418601e-6,1.2301E-05,6.06956E-07,1.01159E-06,1.21391E-05,9.71129E-07,7.68811E-07,1.21391E-06,6.87883E-07,2.225504819350918e-6,5.38168E-06,IBD
ID.12,5.80555E-06,4.99718E-06,7.20182E-06,0.023405614,2.82929E-06,0.000256105,9.33297E-06,2.97626E-06,4.306393108800985e-5,8.10939E-05,0.000388935,3.60091E-06,4.40928E-07,0.000490789,3.82137E-06,0.000916248,2.49859E-06,0.000659591,2.90277E-06,8.340880850664024e-5,1.17581E-06,2.66026E-05,2.18994E-05,0,0.051503837,4.1667660284814996e-5,1.13906E-06,1.1941789764166555e-5,1.19418E-05,8.26739E-06,4.11532E-06,2.93952E-06,5.32788E-06,6.61391E-07,0.00075733,1.98417E-06,2.60882E-06,2.7558E-06,5.25439E-06,3.16366E-05,8.81855E-07,0.001745118,4.70323E-06,0.00013768,6.24647E-07,6.13624E-06,2.53166E-05,8.43642E-05,6.24647E-07,0.000181772,0.000144,0.003120224,6.0995E-06,4.40928E-07,2.30385E-05,0,2.94319E-05,6.87112E-06,1.4330147716999865e-6,2.78519E-05,1.87394E-06,3.63765E-06,9.08678E-05,1.39627E-06,4.44602E-06,2.82929E-05,0,1.05088E-05,1.3962708031948586e-6,1.21255E-06,3.6156065009045816e-4,3.41719E-06,5.254387496233284e-6,1.29339E-05,1.17581E-06,7.31205E-06,1.22357E-05,5.29113E-06,5.14416E-07,1.10232E-06,7.71623E-07,1.4330147716999865e-6,5.69532E-06,IBD
ID.13,1.71977E-05,9.10697E-07,9.23896E-07,0.010222908,2.00617E-06,0.000240596,8.11708E-06,3.77477E-06,2.705694983757647e-5,7.92571E-05,0.000160019,1.18787E-06,6.59926E-07,0.000699693,3.35242E-06,5.61465E-05,2.95383E-05,0.000510518,2.85088E-06,1.2091156949367709e-4,9.89888E-07,1.52971E-05,1.17467E-06,1.39904E-06,0.107079384,8.4747646296135865e-005,7.04801E-06,2.3704527760140168e-5,2.99738E-05,7.28558E-06,6.87642E-06,0.000147507,1.19974E-05,6.86323E-07,0.000556924,3.80117E-06,3.03566E-07,6.49367E-06,0.001915355,0.001253397,2.40213E-06,0.006649397,0.000421547,0.000494443,1.17467E-06,4.3951E-06,7.85839E-05,1.14035E-05,1.43864E-06,2.35461E-05,0.000802668,0.005717991,6.07132E-07,2.05897E-06,2.9921E-05,3.37882E-06,2.89971E-05,7.39117E-06,2.9036726654960115e-7,8.16196E-05,8.44705E-07,0.000953606,4.0625E-05,2.13816E-06,1.26706E-06,4.30535E-05,2.98286E-06,3.8698E-05,2.2305485475855726e-6,6.59926E-07,0.005457294,4.51389E-06,3.1940399320456126e-6,6.46067E-05,1.90059E-06,1.7686E-06,2.12892E-05,2.58691E-06,2.36253E-06,1.88739E-06,1.72901E-06,2.1381589627743356e-6,5.23321E-05,IBD
ID.14,5.90197E-07,3.18988E-06,4.41243E-06,0.000367538,6.32354E-07,0.000176005,1.72281E-05,1.63007E-06,3.0437316791171593e-5,0.000158791,0.000605472,1.16634E-06,4.63726E-07,0.000439641,1.2366E-06,8.84874E-05,4.03301E-06,0.000399409,8.82485E-06,4.6990945221457896e-5,4.77779E-07,1.53451E-05,1.75654E-06,4.21569E-07,0.012559412,3.379582035215498e-5,1.29281E-06,5.831711204218011e-6,1.3153E-05,3.72386E-06,1.64131E-05,0.00015844,4.31406E-06,4.77779E-07,0.000224331,4.20164E-06,1.89706E-06,1.99543E-06,0.000476303,4.01756E-05,4.42648E-06,0.000420698,0.001716589,0.000217179,1.26471E-06,3.59739E-06,1.33497E-05,0.018047614,1.2366E-06,9.34479E-06,0.000106123,2.538129343869535e-4,2.95099E-07,1.98981E-05,2.71069E-05,1.8268E-07,2.19638E-05,1.91111E-05,1.5457547770216414e-7,0.000148674,4.76374E-06,4.01896E-06,2.65589E-05,5.05883E-07,3.3585E-06,3.11821E-05,9.27453E-07,3.57772E-05,2.9931433409600876e-6,1.34902E-06,4.306191762459198e-4,7.78498E-06,2.824515547103181e-6,9.82257E-06,3.37256E-07,5.19936E-07,4.42507E-05,1.06798E-06,9.97714E-07,5.4804E-07,1.46144E-06,4.35621800797008e-7,8.64217E-06,IBD
ID.15,2.30856E-06,7.1822E-07,4.66843E-06,0.009257445,8.41343E-06,0.002670393,4.95059E-05,2.61637E-06,8.71098193184339e-5,4.01177E-05,1.30819E-05,1.12863E-06,6.66919E-07,0.000127074,4.15542E-06,0.000130203,1.16967E-05,0.000948409,1.13376E-05,2.2900956032832092e-4,1.17993E-06,4.46322E-05,2.56507E-06,0,0.134058164,1.1614642575791186e-4,2.20596E-06,1.1235012032236174e-5,5.33535E-06,5.84836E-06,3.95021E-06,1.00038E-05,9.69597E-06,1.28254E-06,0.000400151,5.33535E-06,0.000147286,6.10487E-06,2.25726E-06,0.000360085,3.79631E-06,0.012193117,0.000190174,0.001277918,0,3.28329E-06,3.2166E-05,0.000426366,8.20823E-07,4.03229E-05,0.000250197,0.006674213,2.30856E-06,4.77103E-06,1.61599E-05,2.46247E-06,4.35549E-05,3.23199E-06,0,1.51339E-05,4.30932E-06,1.04142E-05,5.70985E-05,1.89815E-06,1.79555E-06,0.000182838,1.08759E-05,1.07733E-05,9.808832422664641e-5,0,8.600683868513217e-4,1.33384E-06,5.848362427739378e-6,1.55956E-05,1.02603E-06,1.07733E-06,9.02905E-06,1.64165E-06,1.59034E-06,6.77179E-06,0,7.695213720709708e-7,7.59261E-06,IBD
ID.16,5.39989E-06,0,3.63096E-06,0.014795825,2.9327E-06,0.00085914,1.45238E-05,2.37409E-06,4.1616356959972603e-5,6.11211E-05,3.71009E-05,5.53954E-06,0,0.003510112,3.63096E-06,9.48704E-05,0.011842088,0.002443541,3.63096E-06,1.6977053001456386e-4,1.48962E-06,2.1553E-05,7.07571E-06,7.44812E-07,0.050230245,1.0082889169496719e-4,1.23825E-05,2.9466615162933622e-5,2.57426E-05,1.30342E-05,4.71559E-05,9.96186E-05,7.26191E-06,8.37913E-07,6.68003E-05,1.80617E-05,4.65507E-07,4.32922E-06,0.000130854,0.000335584,4.32922E-06,0.041257916,1.34066E-05,0.001451731,1.07067E-06,5.95849E-06,0.008015012,2.84425E-05,1.90858E-06,1.51755E-05,0.001285731,0.002498099,0,6.54969E-05,5.78626E-05,3.72406E-06,3.1189E-05,5.02748E-05,7.913624925274432e-7,0.000297506,5.02748E-06,1.9691E-05,7.70415E-05,6.5171E-06,1.48962E-06,4.81335E-05,1.92255E-05,0.001155855,1.4011771191221202e-5,2.42064E-06,0.031200211079652124,6.98261E-06,3.025797765546107e-6,0.000116516,6.0516E-07,2.37409E-06,4.51077E-05,2.18788E-06,1.16377E-06,1.29877E-05,1.07067E-06,1.629275719909442e-6,0.00028368,Healthy
ID.17,2.7455E-05,1.63851E-06,1.55858E-06,0.010804212,1.41072E-05,0.000434844,5.95458E-06,3.75658E-06,6.562030914199207e-5,5.23923E-05,2.11408E-05,4.03633E-06,6.79382E-07,0.000943462,1.95822E-06,0.000149064,1.11099E-05,0.00579405,3.55676E-06,4.0934764101183e-4,1.35876E-06,3.7326E-05,5.23524E-06,0,0.00348467,2.1332595018267584e-4,4.63578E-06,1.2508621657395567e-5,7.59309E-06,8.03269E-06,0.007226387,3.43687E-05,1.33479E-05,2.79746E-06,8.96385E-05,7.27338E-06,1.03905E-06,6.67393E-06,5.59491E-07,0.00048392,1.23887E-06,0.012016909,2.67756E-06,0.002741786,4.99546E-06,2.31789E-06,0.001008243,0.000292973,1.23887E-06,3.99636E-06,0.000143869,0.008268798,1.23887E-06,7.40127E-05,9.96693E-05,1.39873E-06,7.57311E-05,2.03815E-06,0,3.64868E-05,1.11898E-06,7.67302E-06,9.80708E-05,9.19164E-07,2.03815E-06,7.8049E-05,3.0772E-06,5.37511E-05,7.557125736145372e-5,1.03905E-06,0.018021447,4.19618E-06,1.1589457765638066e-6,3.21308E-05,1.07902E-06,1.83833E-06,8.71208E-06,1.63851E-06,1.71844E-06,3.79655E-06,0,1.0390548341606542e-6,5.79873E-05,IBD
ID.18,5.84689E-07,7.1259E-06,3.17925E-06,0.000680798,1.77234E-05,0.005917203,0.000152531,2.8869E-06,6.289065015192057e-5,4.33036E-05,2.19259E-06,9.86663E-07,0,3.39485E-05,1.24246E-06,0.000198904,1.7358E-05,0.000442281,5.07949E-06,2.414767090086526e-4,8.40491E-07,2.73708E-05,0,4.01974E-07,0.125294254,1.0911765331413993e-4,1.09629E-06,9.574288401977449e-6,3.94665E-06,4.78714E-06,3.06962E-06,6.6143E-06,5.33529E-06,0,0.002592695,4.01974E-06,2.81382E-06,4.34863E-06,9.35503E-06,0.000181254,2.00987E-06,0.000760096,5.4705E-05,0.000387174,0,1.82715E-06,2.85036E-05,1.94044E-05,3.36196E-06,1.76138E-05,0.000198027,1.0378236283059524e-5,2.74073E-06,1.13284E-06,1.6554E-05,0,7.73252E-05,3.76394E-06,1.4251803346454981e-6,1.9514E-05,0,5.22566E-06,3.3912E-05,4.7506E-07,5.11603E-07,7.98101E-05,1.19496E-05,6.90664E-06,4.6482804760745476e-5,6.57776E-07,2.730133917983722e-4,4.93332E-06,2.229128215727574e-6,6.43158E-06,5.84689E-07,0,2.70419E-06,1.79061E-06,5.48146E-07,7.30862E-07,1.16938E-06,8.039478810820759e-7,4.16591E-06,IBD
ID.19,2.78051E-06,7.78543E-07,3.15125E-06,0.000649787,1.2605E-06,0.000352865,1.80919E-05,1.89075E-06,4.767648325209671e-5,2.48392E-05,1.15669E-05,1.55709E-06,1.03806E-06,3.00666E-05,4.70833E-06,0.000107958,4.04101E-06,0.000493337,3.44783E-06,2.029772517925579e-4,0,2.99183E-05,0,5.19029E-07,0.126639009,6.169025515667879e-5,4.81955E-06,1.1159114664759805e-5,3.05115E-05,1.48665E-05,2.22441E-06,1.97602E-05,7.56299E-06,4.81955E-07,0.000557956,3.78149E-06,9.26837E-07,8.19324E-06,6.67322E-06,3.3811E-05,6.33956E-06,0.02499156,1.40138E-05,0.000180844,0,3.15125E-06,1.95006E-05,0.005621821,0,4.04101E-06,0.000211356,5.449800185115253e-6,1.55709E-06,9.26837E-07,1.53855E-05,2.55807E-06,7.80767E-05,7.60006E-06,6.673224716467657e-7,1.67201E-05,0,3.0771E-06,5.71302E-05,8.15616E-07,1.07513E-06,6.50639E-05,5.74639E-06,8.86056E-06,4.0373009534629326e-5,4.07808E-07,5.892086689934471e-4,3.55905E-06,6.0059022448208914e-6,1.17152E-05,0,1.07513E-06,5.29409E-05,1.14928E-06,0,1.66831E-06,5.19029E-07,7.414694129408509e-7,1.18635E-05,IBD
ID.20,3.20501E-06,5.04158E-07,2.12467E-06,0.000445856,2.2327E-06,0.00020242,0.000354207,2.62883E-06,4.476205940476256e-5,8.2682E-05,8.2862E-05,1.00832E-06,6.12192E-07,4.72468E-05,9.00283E-07,5.86264E-05,3.09697E-06,0.000391695,2.30472E-06,8.862383603790882e-5,1.11635E-06,3.02135E-05,0,0,0.06218019,4.421468747961985e-4,9.36294E-07,6.193945468720161e-6,3.70917E-06,5.29366E-06,3.38506E-06,3.74518E-06,6.44602E-06,0,0.000103388,6.62608E-06,7.20226E-07,3.13298E-06,6.81334E-05,4.16291E-05,8.64271E-07,0.006841069,0.00171187,0.000404443,1.40444E-06,2.37675E-06,2.94573E-05,1.47646E-06,6.12192E-07,7.99451E-06,0.000228276,3.9997762977369086e-4,1.62051E-06,8.49147E-05,9.90311E-06,1.00832E-06,5.21084E-05,1.77176E-05,5.401696629697815e-7,1.44765E-05,0,5.07759E-06,7.9657E-05,1.36843E-06,7.56238E-07,6.11832E-05,5.22164E-06,8.67873E-06,3.147388569570593e-5,9.72305E-07,3.713126263254278e-4,1.65652E-06,3.0969727343600806e-6,1.40804E-05,3.96124E-07,6.84215E-07,5.43771E-06,2.05264E-06,1.51248E-06,0,8.2826E-07,9.002827716163025e-7,5.68979E-06,IBD
ID.21,0,3.37227E-06,2.23464E-06,0.010597538,7.55713E-06,0.00043486,3.78263E-05,3.04723E-06,6.846112553828321e-5,1.52362E-05,8.57288E-06,1.5033E-06,1.99086E-06,0.002469395,6.46013E-06,0.000162153,7.84154E-06,0.000526846,8.93854E-06,1.1823256695335559e-4,4.87557E-07,3.25444E-05,7.88217E-06,1.58456E-06,0.010282211,7.11020591643891e-5,2.84408E-06,7.394614153096466e-6,4.30675E-06,3.90046E-06,4.1036E-06,6.33824E-06,1.32453E-05,3.16912E-06,0.003288816,5.36313E-06,1.17014E-05,1.08481E-05,1.032E-05,4.83494E-05,7.31335E-07,0.000476628,2.3159E-05,0.000365668,2.10462E-05,2.27527E-06,1.88116E-05,7.19147E-06,1.9096E-06,2.29558E-05,0.000193723,0.001353133,5.72879E-06,0,9.30421E-06,0,7.53682E-05,1.19045E-05,9.75113954254479e-7,3.56729E-05,1.99086E-06,7.55713E-06,1.49111E-05,1.5033E-06,8.93854E-07,5.45658E-05,5.64753E-06,2.20213E-05,2.8847121146695006e-6,1.95023E-06,0.001301777,6.09446E-06,7.313354656908593e-7,1.55612E-05,1.54393E-06,2.51904E-06,3.94109E-06,1.25952E-06,6.90706E-07,1.13763E-06,6.50076E-07,7.719652137847959e-7,0.000171132,IBD
ID.22,0,0,2.40052E-06,0.070048011,7.44988E-07,7.49541E-05,1.17956E-05,2.02802E-06,2.1728822065656056e-5,5.26872E-05,1.24165E-06,9.93318E-07,0,3.39384E-06,4.55271E-07,0.000110258,0.002623641,0.000135671,0,3.6173315210254085e-5,8.69153E-07,1.34512E-05,0,2.06941E-06,0.011607164,2.665402173387143e-5,0,2.2763527878306347e-6,0,2.1108E-06,1.98664E-06,1.80867E-05,4.09744E-06,0,2.8682E-05,0,0,3.06273E-06,0,3.31106E-05,0,0.001422265,7.86376E-06,9.44893E-05,0,2.06941E-06,7.82238E-06,0.024989304,0,9.8504E-06,1.25406E-05,7.3257171535640425e-6,0,8.27765E-07,2.19358E-06,0,1.36995E-05,1.03471E-06,0,4.18021E-06,7.86376E-07,5.17353E-06,1.77969E-06,0,1.82108E-06,7.86376E-06,6.45656E-06,7.44988E-07,0,0,1.2424747398304662e-4,2.52468E-06,0,1.28304E-06,0,0,2.48329E-06,1.94525E-06,9.51929E-07,1.03471E-06,5.38047E-07,0,5.04936E-06,IBD
ID.23,4.76041E-06,7.43814E-07,1.11572E-06,0.004209353,9.33486E-06,0.003949538,5.69017E-06,2.64054E-06,3.878987779812439e-5,0.000113803,6.28522E-06,9.29767E-07,5.2067E-07,0.000759657,4.90917E-06,0.000185619,3.90502E-06,0.001365605,2.60335E-06,1.8156489301097148e-4,1.33886E-06,2.22772E-05,2.45458E-06,1.07853E-06,0.058730516,3.2553000993958077e-4,4.46288E-06,8.665428117893559e-6,7.36375E-06,4.50007E-06,4.57445E-06,0.000145676,7.40095E-06,1.11572E-06,0.000350634,3.34716E-06,4.41081E-05,2.67773E-06,4.5633E-05,0.000425536,1.33886E-06,0.013386971,1.15291E-06,0.003019511,1.63639E-06,3.1984E-06,0.00103286,0.003284606,7.81004E-07,5.02818E-05,0.002002792,0.002529747,7.43814E-07,1.72937E-05,3.48105E-05,1.04134E-06,5.12859E-05,1.78515E-06,4.0909746479325815e-7,5.97282E-05,7.06623E-07,4.51495E-05,7.70963E-05,2.34301E-06,1.07853E-06,4.13188E-05,2.88972E-05,3.33972E-05,4.2434564302646136e-5,6.32242E-07,0.005586189,4.31412E-06,2.863682253552807e-6,2.23516E-05,3.71907E-07,1.52482E-06,6.95466E-06,1.78515E-06,4.83479E-07,3.08683E-06,5.95051E-07,7.066228937338095e-7,6.15878E-05,Healthy
ID.24,1.74864E-06,5.95281E-06,4.83666E-07,0.009730656,1.67423E-06,0.000396457,2.12069E-06,3.79492E-06,4.434846688800967e-5,4.81806E-05,0.000174492,7.44102E-07,0,0.000562281,3.34846E-06,0.000117717,3.27405E-06,0.001245812,4.27859E-06,1.3583578238936518e-4,8.55717E-07,1.88258E-05,6.95735E-06,6.69692E-07,0.10532772,0.003875282,2.902E-06,4.137205971431774e-5,1.08267E-05,9.15245E-06,1.71888E-05,0.000379157,5.32033E-06,1.37659E-06,0.000314532,5.95281E-06,5.58076E-07,1.42495E-05,0.000292692,0.000815052,1.71143E-06,0.01173642,0.000296301,0.002019306,2.49274E-06,2.9392E-06,0.00311801,5.39846E-05,6.69692E-07,5.17523E-05,0.00016679,7.282152201334004e-4,1.04174E-06,2.70109E-05,4.44973E-05,1.451E-06,4.41996E-05,9.4873E-06,7.8130688309413e-7,2.19882E-05,1.15336E-06,4.9892E-05,6.01978E-05,1.4882E-06,9.67332E-07,0.00010157,3.12523E-06,0.000101384,2.585753732144859e-5,1.30218E-06,0.003715561,8.51997E-06,1.8602544835574525e-6,2.57087E-05,1.93466E-06,1.4882E-06,1.03802E-05,3.08802E-06,8.92922E-07,3.01361E-06,1.19056E-06,2.0090748422420485e-6,2.00163E-05,IBD
ID.25,2.87492E-06,4.45022E-06,7.08884E-07,0.001901266,5.67107E-06,0.009077179,2.46534E-05,4.21392E-06,4.8519163238195734e-5,6.10822E-05,1.38232E-05,1.29962E-06,3.11121E-06,0.000510751,6.77378E-06,0.001943405,1.09483E-05,0.001509647,1.85097E-06,1.7336149072608574e-4,1.10271E-06,2.74102E-05,4.37145E-06,1.69344E-06,0.039845181,9.699894403869813e-5,5.11972E-06,1.616255242934702e-4,2.44171E-05,7.64019E-06,0.000505237,5.68682E-05,4.68651E-06,0,0.000304899,3.85948E-06,2.36295E-06,5.63563E-05,0.000300055,0.000158042,2.40233E-06,0.042734631,2.0085E-06,0.002002833,1.339E-06,3.34751E-06,0.009167326,0.000903866,9.84561E-07,2.73708E-05,0.003334157,2.3259267701687014e-4,5.11972E-07,3.03245E-05,5.92312E-05,7.99463E-06,5.18273E-05,4.41083E-06,1.2602380061869023e-6,0.000386066,1.41777E-06,2.88673E-05,9.18398E-05,3.97763E-06,1.26024E-06,5.80103E-05,9.25487E-06,0.001765239,1.1342142055682119e-5,7.87649E-07,0.004852783,4.80466E-06,1.4571501946536057e-6,3.27662E-05,1.10271E-06,2.08727E-06,1.74858E-05,2.59924E-06,2.20542E-06,4.96219E-06,0,1.1420906931068802e-6,2.81191E-05,Healthy
ID.26,1.86816E-06,4.58227E-07,2.0726E-05,0.000569294,4.61752E-06,0.002336817,9.62277E-06,2.15014E-06,3.158241505229181e-5,7.16949E-05,2.34401E-05,1.58617E-06,9.51702E-07,0.000642751,2.29114E-06,6.06975E-05,2.64362E-06,0.000291538,7.43738E-06,1.7070718314536745e-4,1.0927E-06,1.58617E-05,1.12794E-06,6.69716E-07,0.118867257,8.787384009527174e-5,1.37468E-06,2.49909958393693e-5,4.20159E-05,1.29713E-05,1.06097E-05,0.000175889,5.35773E-06,1.16319E-06,0.000285616,2.07965E-06,5.63972E-07,5.21674E-06,0.000526362,3.48253E-05,7.75461E-07,0.008864542,0.000351319,0.000244764,6.34468E-07,4.12404E-06,5.01582E-05,0.002083523,4.58227E-07,5.54807E-05,9.83778E-05,4.0782203365515203e-4,3.38383E-06,1.75536E-05,9.67916E-05,4.93475E-07,2.60484E-05,2.66477E-05,8.107093149583835e-7,1.64257E-05,7.40213E-07,1.5333E-05,3.58475E-05,1.83291E-06,1.62142E-06,5.32953E-05,1.73774E-05,9.55227E-06,1.3993547740803402e-5,1.93865E-06,0.001369641,4.79376E-06,4.01829834370677e-6,1.4064E-05,1.0927E-06,1.16319E-06,1.32533E-05,1.30418E-06,2.71411E-06,1.69192E-06,8.45958E-07,4.934752351920595e-7,1.08212E-05,Healthy
ID.27,1.40378E-06,2.0618E-06,5.70286E-07,0.007847405,2.10567E-06,0.000595818,2.01794E-05,3.29011E-06,5.1852200522724575e-5,3.61035E-05,0.000244214,2.93917E-06,0,0.000708603,2.23728E-06,0.000935358,7.28212E-06,0.006946045,5.22031E-06,1.0923179297934366e-4,7.45759E-07,2.12322E-05,1.00897E-06,5.70286E-07,0.041064267,4.834274532660109e-5,7.01891E-06,9.607133599388056e-6,4.78163E-06,3.24625E-06,2.41275E-05,2.23728E-05,1.42572E-05,2.67596E-06,0.003004357,5.659E-06,8.53675E-05,1.67576E-05,9.95808E-05,5.79499E-05,1.84246E-06,0.000528524,0.000616655,0.000437717,2.14954E-06,2.36888E-06,3.03129E-05,0.001828733,4.8255E-07,5.61513E-06,0.000792874,4.6925802791166225e-4,7.89627E-07,1.32921E-05,9.35708E-05,4.38682E-07,4.67635E-05,2.00478E-05,0,1.92143E-05,6.36089E-06,5.22031E-06,2.68473E-05,1.14057E-06,4.8255E-07,8.60255E-05,1.53977E-05,1.29411E-05,5.347532355093169e-5,1.97407E-06,3.1835145447835217e-4,4.6939E-06,3.246246056414229e-6,1.47397E-05,4.8255E-07,1.0967E-06,1.08354E-05,2.0618E-06,6.14155E-07,1.18444E-06,4.8255E-07,1.316045698546309e-6,1.91265E-05,Healthy
ID.28,3.92276E-06,2.16784E-06,2.85604E-06,0.011786817,1.58287E-06,0.003197735,4.65225E-05,3.26896E-06,4.855271613735374e-5,2.72528E-05,1.64136E-05,1.342E-06,6.53793E-07,0.003499237,6.40029E-06,0.000941221,5.33357E-06,0.001018231,5.12711E-06,2.3453955577051956e-4,2.16784E-06,2.59108E-05,7.32936E-06,1.37641E-06,0.014431443,4.5799904449906327e-005,3.0625E-06,1.7790045530128903e-5,1.15618E-05,1.19747E-05,0.001175829,8.47866E-05,7.67346E-06,6.19383E-07,0.000729633,5.50562E-06,7.09881E-05,4.19804E-06,0.001064856,0.000368257,8.94664E-07,0.006322589,8.91223E-06,0.002650854,6.26265E-06,4.33568E-06,0.001608709,0.000102611,2.09902E-06,6.62739E-05,0.000855952,9.177185963027812e-4,1.72051E-06,1.39705E-05,4.4802E-05,1.51405E-06,2.23322E-05,1.62416E-05,4.129217531171119e-7,5.88413E-05,3.99158E-06,1.4762E-05,2.91798E-05,5.88413E-06,1.47964E-06,9.07396E-05,5.88413E-06,2.65302E-05,7.26054082564255e-5,2.51194E-06,0.004831357,5.74649E-06,4.301268261636582e-6,1.88912E-05,8.94664E-07,1.85815E-06,3.25864E-05,2.95927E-06,2.7184E-06,1.16994E-06,2.47753E-06,1.204355113258243e-6,2.47065E-05,Healthy
ID.29,1.33682E-05,2.19078E-06,3.30853E-06,0.009074662,2.7273E-06,0.001601282,1.33682E-05,4.5604E-06,5.8391017190297577e-005,0.000508798,1.6945E-05,1.34129E-06,1.65426E-06,0.001028326,3.84504E-06,0.000128094,5.36518E-06,0.001873252,2.05665E-06,3.080059092067075e-4,1.16246E-06,3.02238E-05,1.16246E-06,1.25187E-06,0.08457608,7.623023300877287e-5,2.54846E-06,3.4873654983485536e-5,8.36074E-06,5.81228E-06,8.09248E-06,3.63044E-05,6.79589E-06,1.85546E-05,5.13716E-05,7.91364E-06,5.36518E-07,1.22952E-05,0.000464669,0.000518008,1.65426E-06,0.05063306,2.50375E-06,0.003920022,1.20716E-06,2.45904E-06,0.002443078,0.004817751,1.16246E-06,2.82119E-05,0.001946486,0.002796957,1.07304E-06,5.76757E-06,3.65726E-05,2.19078E-06,5.47248E-05,4.51569E-06,6.706472112208757e-7,0.000314802,2.10136E-06,1.07751E-05,0.000141462,1.52013E-06,1.92252E-06,9.39353E-05,2.55293E-05,3.05815E-05,2.1326581316823846e-5,1.20716E-06,0.009764892,4.15801E-06,2.503749588557936e-6,4.46204E-05,8.49486E-07,1.43071E-06,1.69003E-05,2.14607E-06,9.38906E-07,3.44266E-06,5.36518E-07,1.877812191418452e-6,0.000111953,Healthy
ID.30,5.92088E-06,1.49849E-06,1.13301E-06,0.000885611,4.97062E-06,0.003428593,3.67314E-05,8.66203E-06,9.809659707875351e-5,5.95012E-05,0.000150288,6.35947E-06,2.59495E-06,0.001395062,3.25283E-06,0.002041571,6.10363E-06,0.005360336,4.75133E-06,2.010907142799187e-4,3.28938E-06,6.27906E-05,4.09345E-06,1.02336E-06,0.01242669,5.1204669339543094e-5,5.44575E-06,2.8909988185280935e-5,2.40125E-05,1.23534E-05,1.28286E-05,7.78486E-05,8.99097E-06,2.11982E-06,0.006406578,5.59194E-06,2.19292E-06,7.71177E-06,0.000626225,0.000118491,2.6315E-06,0.02407895,2.48531E-05,0.000688065,6.28637E-06,4.64168E-06,0.001415676,0.000162605,2.01018E-06,1.4656E-05,0.000380252,0.004392491,2.15637E-06,0.000186252,2.08693E-05,7.30973E-07,0.000149813,3.95822E-05,1.5715922780873328e-6,0.000207304,6.57876E-06,1.83474E-05,9.17006E-05,2.48531E-06,4.2031E-06,6.62993E-05,6.46911E-06,1.26824E-05,2.8909988185280935e-5,1.93708E-06,8.922258300620458e-4,4.64168E-06,5.847785220790075e-6,1.90053E-05,1.3523E-06,3.91071E-06,1.45098E-05,5.4092E-06,1.49849E-06,1.98825E-05,2.08327E-06,2.302565430686092e-6,1.51677E-05,Healthy
